       2500
     
       8.540000      -0.231164       0.003929
       8.559999      -0.271764       0.003906
       8.580000      -0.274104       0.003909
       8.599999      -0.230585       0.003950
       8.620000      -0.112416       0.004043
       8.639999       0.082692       0.004197
       8.660000       0.269315       0.004335
       8.679999       0.347273       0.004399
       8.700000       0.321635       0.004385
       8.720000       0.286521       0.004363
       8.740000       0.265533       0.004354
       8.760000       0.125970       0.004257
       8.780000      -0.061625       0.004119
       8.800000      -0.170200       0.004039
       8.820000      -0.167600       0.004043
       8.840000      -0.140416       0.004071
       8.860000      -0.050427       0.004148
       8.880000       0.115730       0.004278
       8.900000       0.238037       0.004383
       8.920000       0.353652       0.004476
       8.940000       0.393160       0.004512
       8.960000       0.273491       0.004433
       8.980000       0.032904       0.004260
       9.000000      -0.113409       0.004147
       9.020000      -0.173460       0.004107
       9.040000      -0.209537       0.004084
       9.059999      -0.216361       0.004084
       9.080000      -0.119823       0.004169
       9.099999       0.022376       0.004287
       9.120000       0.116096       0.004368
       9.139999       0.153051       0.004398
       9.160000       0.114594       0.004372
       9.179999       0.078384       0.004346
       9.200000       0.136690       0.004396
       9.220000       0.231181       0.004477
       9.240000       0.211567       0.004465
       9.260000       0.044348       0.004343
       9.280000      -0.101962       0.004229
       9.300000      -0.134982       0.004207
       9.320000      -0.063261       0.004271
       9.340000       0.075311       0.004391
       9.360000       0.180295       0.004474
       9.380000       0.220088       0.004513
       9.400000       0.203065       0.004506
       9.420000       0.153778       0.004474
       9.440000       0.153268       0.004485
       9.460000       0.176699       0.004506
       9.480000       0.166251       0.004503
       9.500000       0.080562       0.004441
       9.520000       0.077422       0.004442
       9.540000       0.184430       0.004530
       9.559999       0.322384       0.004645
       9.580000       0.318673       0.004643
       9.599999       0.212107       0.004565
       9.620000       0.134842       0.004513
       9.639999       0.114771       0.004507
       9.660000       0.102391       0.004506
       9.679999       0.045845       0.004466
       9.700000      -0.015967       0.004423
       9.719999      -0.023202       0.004420
       9.740000      -0.009368       0.004434
       9.760000       0.019281       0.004463
       9.780000       0.038000       0.004484
       9.800000       0.043855       0.004493
       9.820000       0.082610       0.004534
       9.840000       0.149231       0.004593
       9.860000       0.225060       0.004661
       9.880000       0.335160       0.004754
       9.900000       0.375602       0.004792
       9.920000       0.327611       0.004757
       9.940000       0.286783       0.004734
       9.960000       0.277430       0.004729
       9.980000       0.310845       0.004757
      10.000000       0.308503       0.004754
      10.020000       0.196250       0.004666
      10.040000       0.041995       0.004544
      10.059999      -0.052150       0.004463
      10.080000      -0.131799       0.004405
      10.099999      -0.189649       0.004360
      10.120000      -0.165382       0.004387
      10.139999      -0.107357       0.004439
      10.160000      -0.096618       0.004444
      10.179999      -0.109928       0.004437
      10.200000      -0.099824       0.004450
      10.219999      -0.061879       0.004489
      10.240000      -0.034537       0.004519
      10.260000      -0.046766       0.004517
      10.280000      -0.093237       0.004485
      10.300000      -0.106112       0.004475
      10.320000      -0.088537       0.004495
      10.340000      -0.033168       0.004543
      10.360000      -0.026675       0.004549
      10.380000      -0.082541       0.004509
      10.400000      -0.085569       0.004511
      10.420000      -0.015153       0.004573
      10.440000       0.091672       0.004669
      10.460000       0.172723       0.004739
      10.480000       0.163244       0.004730
      10.500000       0.105614       0.004686
      10.520000       0.082505       0.004666
      10.540000       0.096641       0.004678
      10.559999       0.063225       0.004648
      10.580000      -0.009988       0.004594
      10.599999      -0.039797       0.004568
      10.620000      -0.053805       0.004561
      10.639999      -0.114671       0.004516
      10.660000      -0.202980       0.004438
      10.679999      -0.252549       0.004398
      10.700000      -0.281101       0.004375
      10.719999      -0.293716       0.004365
      10.740000      -0.314835       0.004349
      10.760000      -0.345745       0.004329
      10.780000      -0.360462       0.004318
      10.800000      -0.352089       0.004332
      10.820000      -0.318921       0.004367
      10.840000      -0.283645       0.004401
      10.860000      -0.267398       0.004420
      10.880000      -0.231217       0.004457
      10.900000      -0.171319       0.004514
      10.920000      -0.157735       0.004534
      10.940000      -0.153348       0.004541
      10.960000      -0.148147       0.004556
      10.980000      -0.099427       0.004604
      11.000000      -0.042721       0.004658
      11.020000      -0.038061       0.004664
      11.040000      -0.072562       0.004638
      11.059999      -0.071569       0.004645
      11.080000      -0.025905       0.004685
      11.099999       0.020016       0.004737
      11.120000       0.033111       0.004753
      11.139999       0.013879       0.004742
      11.160000      -0.023529       0.004709
      11.179999      -0.053135       0.004682
      11.200000      -0.022731       0.004715
      11.219999       0.059848       0.004793
